TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC044","cas","Payment - sender_iban exceeds 24 chars","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""179634421424"", ""stan"": ""973428""}","168","200","payment","bank1"
"TC045","cas","Payment - sender_iban with special characters","positive","PASSED","iban must be alpha-numeric","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric""}, ""rrn"": ""497675017404"", ""stan"": ""464853""}","171","200","payment","bank1"
"TC046","cas","Payment - sender_idtype missing","negative","PASSED","sender_idtype must not be null,Please provide senderIdtype","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderIdtype,sender_idtype must not be null""}, ""rrn"": ""734533009804"", ""stan"": ""248435""}","177","200","payment","bank1"
"TC047","cas","Payment - sender_idtype invalid value","negative","FAILED","invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC/SNIC)","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)""}, ""rrn"": ""377113992847"", ""stan"": ""181268""}","161","200","payment","bank1"
"TC048","cas","Payment - sender_idtype exceeds 32 chars","negative","FAILED","invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC/SNIC)","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)""}, ""rrn"": ""654767247875"", ""stan"": ""299315""}","174","200","payment","bank1"
"TC049","cas","Payment - sender_idvalue missing","negative","PASSED","Please provide senderIdvalue,sender_idvalue must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_idvalue must not be null,Please provide senderIdvalue""}, ""rrn"": ""285555620568"", ""stan"": ""867328""}","184","200","payment","bank1"
"TC050","cas","Payment - sender_idvalue empty","negative","PASSED","Please provide senderIdvalue","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderIdvalue""}, ""rrn"": ""225543539274"", ""stan"": ""086157""}","151","200","payment","bank1"
"TC051","cas","Payment - sender_idvalue invalid CNIC (letters)","negative","PASSED","Invalid Sender Id Value","{""response"": {""response_code"": ""068"", ""response_desc"": ""Invalid Sender Id Value""}, ""rrn"": ""501533029796"", ""stan"": ""850682""}","205","200","payment","bank1"
"TC052","cas","Payment - sender_idvalue exceeds 64 chars","negative","PASSED","Response ended prematurely","{""error"": ""Response ended prematurely""}","162","","payment","bank1"
"TC053","cas","Payment - sender_name missing","negative","PASSED","sender_name must not be null,Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_name must not be null,Please provide senderName""}, ""rrn"": ""661952524867"", ""stan"": ""494440""}","151","200","payment","bank1"
"TC054","cas","Payment - sender_name empty","negative","PASSED","Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide senderName""}, ""rrn"": ""158302836212"", ""stan"": ""544761""}","151","200","payment","bank1"
"TC055","cas","Payment - sender_name exceeds 40 chars","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""807342599024"", ""stan"": ""371562""}","922","200","payment","bank1"
"TC056","cas","Payment - sender_name with special characters","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""282723906747"", ""stan"": ""393382""}","639","200","payment","bank1"
"TC057","cas","Payment - receiver_iban missing","negative","PASSED","receiver_iban must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_iban must not be null""}, ""rrn"": ""473640245363"", ""stan"": ""124609""}","177","200","payment","bank1"
"TC058","cas","Payment - receiver_iban empty","negative","PASSED","iban must be alpha-numeric,iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be alpha-numeric,iban must be 24 digits""}, ""rrn"": ""973424991011"", ""stan"": ""466639""}","159","200","payment","bank1"
"TC059","cas","Payment - receiver_iban invalid format","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""241413658667"", ""stan"": ""289715""}","159","200","payment","bank1"
"TC060","cas","Payment - receiver_iban exceeds 24 chars","negative","PASSED","iban must be 24 digits","{""response"": {""response_code"": ""068"", ""response_desc"": ""iban must be 24 digits""}, ""rrn"": ""004585605641"", ""stan"": ""228729""}","161","200","payment","bank1"
"TC061","cas","Payment - receiver_name missing","negative","PASSED","Please provide receiverName,receiver_name must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_name must not be null,Please provide receiverName""}, ""rrn"": ""014007804352"", ""stan"": ""271622""}","180","200","payment","bank1"
"TC062","cas","Payment - receiver_name empty","negative","PASSED","Please provide receiverName","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide receiverName""}, ""rrn"": ""723222624421"", ""stan"": ""616602""}","162","200","payment","bank1"
"TC063","cas","Payment - receiver_name exceeds 40 chars","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""103793991609"", ""stan"": ""701807""}","640","200","payment","bank1"
"TC064","cas","Payment - receiver_name special characters / unicode","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""951567971025"", ""stan"": ""795444""}","794","200","payment","bank1"
"TC065","cas","Payment - amount missing","negative","PASSED","amount must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""amount must not be null""}, ""rrn"": ""191985603461"", ""stan"": ""170743""}","197","200","payment","bank1"
"TC066","cas","Payment - amount zero","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""192436389080"", ""stan"": ""117776""}","722","200","payment","bank1"
"TC067","cas","Payment - amount negative","negative","PASSED","minimun amount allowed: 0","{""response"": {""response_code"": ""068"", ""response_desc"": ""minimun amount allowed: 0""}, ""rrn"": ""729887628521"", ""stan"": ""702344""}","147","200","payment","bank1"
"TC068","cas","Payment - amount as string","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""593409750285"", ""stan"": ""134234""}","996","200","payment","bank1"
"TC069","cas","Payment - amount non-numeric","negative","PASSED","Response ended prematurely","{""error"": ""Response ended prematurely""}","187","","payment","bank1"
"TC070","cas","Payment - amount exceeds per-txn limit (very large)","negative","PASSED","Transaction Amount Exceed to daily transaction limit","{""response"": {""response_code"": ""02"", ""response_desc"": ""Transaction Amount Exceed to daily transaction limit""}, ""rrn"": ""730843384251"", ""stan"": ""429631""}","236","200","payment","bank1"
"TC071","cas","Payment - amount with >2 decimal places","negative","PASSED","numeric value out of bounds (<12 digits>.<2 digits> expected)","{""response"": {""response_code"": ""068"", ""response_desc"": ""numeric value out of bounds (<12 digits>.<2 digits> expected)""}, ""rrn"": ""543507798582"", ""stan"": ""706950""}","169","200","payment","bank1"
"TC072","cas","Payment - fee missing","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""562416879970"", ""stan"": ""456011""}","656","200","payment","bank1"
"TC073","cas","Payment - fee negative","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""255259932295"", ""stan"": ""250326""}","622","200","payment","bank1"
"TC074","cas","Payment - fee as string","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""664916185612"", ""stan"": ""174236""}","732","200","payment","bank1"
"TC075","cas","Payment - receiver_participant_code missing","negative","PASSED","receiver_participant_code must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiver_participant_code must not be null""}, ""rrn"": ""217387651478"", ""stan"": ""046790""}","171","200","payment","bank1"
"TC076","cas","Payment - receiver_participant_code empty","negative","PASSED","receiverParticipantCode must be alpha-numeric,receiverParticipantCode minSize(8)","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiverParticipantCode minSize(8),receiverParticipantCode must be alpha-numeric""}, ""rrn"": ""850677009111"", ""stan"": ""677298""}","157","200","payment","bank1"
"TC077","cas","Payment - receiver_participant_code invalid BIC","negative","PASSED","receiverParticipantCode minSize(8)","{""response"": {""response_code"": ""068"", ""response_desc"": ""receiverParticipantCode minSize(8)""}, ""rrn"": ""453964433297"", ""stan"": ""697785""}","192","200","payment","bank1"
"TC078","cas","Payment - transaction_date missing","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""161033510154"", ""stan"": ""522849""}","689","200","payment","bank1"
"TC079","cas","Payment - transaction_date empty","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""835140454443"", ""stan"": ""244380""}","727","200","payment","bank1"
"TC080","cas","Payment - transaction_date wrong format (dd-mm-yyyy)","negative","PASSED","invalid transactionDate, acceptable-pattern : yyyy-mm-dd","{""response"": {""response_code"": ""068"", ""response_desc"": ""invalid transactionDate, acceptable-pattern : yyyy-mm-dd""}, ""rrn"": ""807541404953"", ""stan"": ""892095""}","165","200","payment","bank1"
"TC081","cas","Payment - transaction_date invalid calendar date","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""654839830485"", ""stan"": ""827051""}","639","200","payment","bank1"
"TC082","cas","Payment - transaction_time missing","negative","PASSED","transaction_time must not be null,Please provide transactionTime","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide transactionTime,transaction_time must not be null""}, ""rrn"": ""285236050546"", ""stan"": ""202554""}","169","200","payment","bank1"
"TC083","cas","Payment - transaction_time empty","negative","PASSED","Please provide transactionTime","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide transactionTime""}, ""rrn"": ""868761275231"", ""stan"": ""090628""}","168","200","payment","bank1"
"TC084","cas","Payment - transaction_time wrong format (with colons)","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""011326423851"", ""stan"": ""612473""}","684","200","payment","bank1"
"TC085","cas","Payment - transaction_time invalid value","negative","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""843810466882"", ""stan"": ""894490""}","716","200","payment","bank1"
"TC086","cas","Payment - narration missing","negative","PASSED","Please provide narration,narration must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""narration must not be null,Please provide narration""}, ""rrn"": ""350346814089"", ""stan"": ""269915""}","187","200","payment","bank1"
"TC087","cas","Payment - narration empty","negative","PASSED","Please provide narration","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide narration""}, ""rrn"": ""328984900339"", ""stan"": ""999670""}","171","200","payment","bank1"
"TC088","cas","Payment - narration special characters","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""025506420947"", ""stan"": ""699872""}","730","200","payment","bank1"
"TC089","cas","Payment - payment_purpose missing","negative","PASSED","Please provide paymentPurpose,payment_purpose must not be null","{""response"": {""response_code"": ""068"", ""response_desc"": ""payment_purpose must not be null,Please provide paymentPurpose""}, ""rrn"": ""750033959942"", ""stan"": ""901734""}","180","200","payment","bank1"
"TC090","cas","Payment - payment_purpose empty","negative","PASSED","Please provide paymentPurpose,payment_purpose_code must be 3 digits,paymentPurpose: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""Please provide paymentPurpose,payment_purpose_code must be 3 digits,paymentPurpose: Only numeric value allowed""}, ""rrn"": ""299354592586"", ""stan"": ""900422""}","163","200","payment","bank1"
"TC091","cas","Payment - payment_purpose invalid code","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""309854745770"", ""stan"": ""676288""}","736","200","payment","bank1"
"TC092","cas","Payment - payment_purpose non-numeric","negative","PASSED","paymentPurpose: Only numeric value allowed","{""response"": {""response_code"": ""068"", ""response_desc"": ""paymentPurpose: Only numeric value allowed""}, ""rrn"": ""853937348511"", ""stan"": ""649246""}","290","200","payment","bank1"
"TC093","cas","Payment - Null value in mandatory field (sender_name)","negative","PASSED","sender_name must not be null,Please provide senderName","{""response"": {""response_code"": ""068"", ""response_desc"": ""sender_name must not be null,Please provide senderName""}, ""rrn"": ""224922996766"", ""stan"": ""333154""}","201","200","payment","bank1"
"TC094","cas","Payment - Unknown/extra field added","positive","FAILED","rejection","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""771277456598"", ""stan"": ""686979""}","754","200","payment","bank1"
"TC095","cas","Payment - Insufficient balance","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""913157087407"", ""stan"": ""505593""}","884","200","payment","bank1"
"TC096","cas","Payment - Beneficiary account inactive","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""858298923737"", ""stan"": ""073412""}","640","200","payment","bank1"
"TC097","cas","Payment - Sender account inactive","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""142167190171"", ""stan"": ""758351""}","447","200","payment","bank1"
"TC098","cas","Payment - Sender account closed","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""583335178178"", ""stan"": ""175905""}","565","200","payment","bank1"
